Category,Film,Nominee,Winner,Year,Rating_IMDB,Release_date,Rating_rtaudience,Rating_rtcritic,Oscarstat_totalnoms,Release_Q1,Release_Q2,Release_Q3,Release_Q4,Nom_BAFTA,Win_BAFTA,Nom_GoldenGlobe_comedy-leadacting,Win_GoldenGlobe_comedy-leadacting,Nom_GoldenGlobe_drama-leadacting,Win_GoldenGlobe_drama-leadacting,Nom_GoldenGlobe_supportingacting,Win_GoldenGlobe_supportingacting,Oscarstat_previousnominations_acting,Oscarstat_previouswins_acting,Oscarstat_previousnominee_acting,Oscarstat_previouswinner_acting,Nom_Oscar_bestfilm,Birthyear,Age,Age_[0-25],Age_[25-35],Age_[35-45],Age_[45-55],Age_[55-65],Age_[65-75] ,Age_[75+] ,Genre_action,Genre_adventure,Genre_biography,Genre_crime,Genre_comedy,Genre_drama,Genre_horror,Genre_fantasy,Genre_sci-fi,Genre_mystery,Genre_music,Genre_romance,Genre_history,Genre_thriller,Genre_war,Genre_sport,Genre_family,Genre_filmnoir,Genre_western,MPAA_rating,MPAA_G,MPAA_PG,MPAA_PG-13,MPAA_R,MPAA_NC-17,Nowin_Criticschoice,Win_Criticschoice,Nonom_Criticschoice,Nom_Criticschoice,Nowin_SAG_acting,Win_SAG_acting,Nonom_SAG_acting,Nom_SAG_acting,Nowin_SAG_bestcast,Win_SAG_bestcast,Nonom_SAG_bestcast,Nom_SAG_bestcast,Female
Actress,In America,Samantha Morton,0,2004,7.8,2004-02-06,91,89,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1977,27,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1
Actress,21 Grams,Naomi Watts,0,2004,7.7,2004-01-16,86,80,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1968,36,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
Supporting Actor,Mystic River,Tim Robbins,1,2004,8,2003-10-15,89,87,6,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1958,46,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0
Supporting Actor,In America,Djimon Hounsou,0,2004,7.8,2004-02-06,91,89,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964,40,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0
Supporting Actor,21 Grams,Benicio del Toro,0,2004,7.7,2004-01-16,86,80,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,,,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0
Supporting Actor,The Cooler,Alec Baldwin,0,2004,7,2004-01-16,69,77,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1958,46,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0
Supporting Actor,The Last Samurai,Ken Watanabe,0,2004,7.7,2003-12-05,83,66,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1959,45,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0
Supporting Actress,Mystic River,Marcia Gay Harden,0,2004,8,2003-10-15,89,87,6,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1959,45,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1
Supporting Actress,House of Sand and Fog,Shohreh Aghdashloo,0,2004,7.6,2004-01-09,83,74,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952,52,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
Supporting Actress,Cold Mountain,Renée Zellweger,1,2004,7.2,2003-12-25,77,71,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,R,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
Supporting Actress,Pieces of April,Patricia Clarkson,0,2004,7.1,2003-11-28,73,84,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1959,45,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1
Supporting Actress,Thirteen,Holly Hunter,0,2004,6.8,2003-09-19,77,81,1,0,0,1,0,1,0,0,0,0,0,1,0,3,1,1,1,0,1958,46,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
Actor,Ray,Jamie Foxx,1,2005,7.7,2004-10-29,87,81,6,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1967,38,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0
Actor,Hotel Rwanda,Don Cheadle,0,2005,8.1,2005-02-04,94,90,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1964,41,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0
Actor,Finding Neverland,Johnny Depp,0,2005,7.7,2004-12-17,87,83,7,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1963,42,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,PG,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0
Actor,The Aviator,Leonardo DiCaprio,0,2005,7.5,2004-12-25,79,87,11,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1974,31,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0
Actor,Million Dollar Baby,Clint Eastwood,0,2005,8.1,2005-01-28,90,91,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1930,75,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,PG-13,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0
Actress,Million Dollar Baby,Hilary Swank,1,2005,8.1,2005-01-28,90,91,7,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1974,31,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,PG-13,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1
Actress,Being Julia,Annette Bening,0,2005,7.1,2005-02-18,74,76,1,1,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,1958,47,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
Actress,Maria Full of Grace,Catalina Sandino Moreno,0,2005,7.5,2004-08-06,87,97,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,24,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
Actress,Vera Drake,Imelda Staunton,0,2005,7.7,2005-02-04,84,92,3,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1956,49,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
Actress,Eternal Sunshine of the Spotless Mind,Kate Winslet,0,2005,8.3,2004-03-19,94,93,2,1,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,1975,30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
Supporting Actor,The Aviator,Alan Alda,0,2005,7.5,2004-12-25,79,87,11,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1936,69,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0
Supporting Actor,Million Dollar Baby,Morgan Freeman,1,2005,8.1,2005-01-28,90,91,7,1,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,1,1937,68,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0
Supporting Actor,Sideways,Thomas Haden Church,0,2005,7.5,2005-01-21,78,96,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1960,45,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,R,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0
Supporting Actor,Collateral,Jamie Foxx,0,2005,7.6,2004-08-06,84,86,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1967,38,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0
Supporting Actor,Closer,Clive Owen,0,2005,7.3,2004-12-03,81,68,2,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1964,41,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0
Supporting Actress,Hotel Rwanda,Sophie Okonedo,0,2005,8.1,2005-02-04,94,90,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968,37,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1
Supporting Actress,The Aviator,Cate Blanchett,1,2005,7.5,2004-12-25,79,87,11,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1969,36,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1
Supporting Actress,Sideways,Virginia Madsen,0,2005,7.5,2005-01-21,78,96,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1961,44,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,R,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1
Supporting Actress,Closer,Natalie Portman,0,2005,7.3,2004-12-03,81,68,2,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1981,24,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
Supporting Actress,Kinsey,Laura Linney,0,2005,7.1,2005-01-07,75,90,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1964,41,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
Actor,Capote,Philip Seymour Hoffman,1,2006,7.4,2006-02-03,81,90,5,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1967,39,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0
Actor,Hustle and Flow,Terrence Howard,0,2006,7.4,2005-07-22,82,82,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1969,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
Actor,Brokeback Mountain,Heath Ledger,0,2006,7.7,2006-01-13,82,87,8,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1979,27,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0
Actor,Walk the Line,Joaquin Phoenix,0,2006,7.9,2005-11-18,90,82,5,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1974,32,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0
Actor,"Good Night, and Good Luck",David Strathairn,0,2006,7.5,2005-11-04,83,93,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1949,57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PG,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0
Actress,Walk the Line,Reese Witherspoon,1,2006,7.9,2005-11-18,90,82,5,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1976,30,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1
Actress,Mrs Henderson Presents,Judi Dench,0,2006,7.1,2006-02-17,72,68,0,1,0,0,0,1,0,1,0,0,0,0,0,4,1,1,1,0,1934,72,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
Actress,Transamerica,Felicity Huffman,0,2006,7.4,2006-03-03,83,76,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1962,44,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
Actress,Pride and Prejudice,Keira Knightley,0,2006,7.8,2005-11-23,89,85,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1985,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PG,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1
Actress,North Country,Charlize Theron,0,2006,7.3,2005-10-21,76,68,2,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1975,31,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
Supporting Actor,Brokeback Mountain,Jake Gyllenhaal,0,2006,7.7,2006-01-13,82,87,8,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1980,26,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0
Supporting Actor,Syriana,George Clooney,1,2006,7,2005-12-09,67,72,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1961,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0
Supporting Actor,Crash,Matt Dillon,0,2006,7.8,2005-05-06,88,75,5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1964,42,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0
Supporting Actor,Cinderella Man,Paul Giamatti,0,2006,8,2005-06-03,91,80,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1967,39,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,PG-13,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
Supporting Actor,A History of Violence,William Hurt,0,2006,7.5,2005-09-30,76,87,2,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,1,0,1950,56,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,R,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
Supporting Actress,Capote,Catherine Keener,0,2006,7.4,2006-02-03,81,90,5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1959,47,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1
Supporting Actress,Brokeback Mountain,Michelle Williams,0,2006,7.7,2006-01-13,82,87,8,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1980,26,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,R,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1
Supporting Actress,North Country,Frances McDormand,0,2006,7.3,2005-10-21,76,68,2,0,0,0,1,1,0,0,0,0,0,1,0,2,1,1,1,0,1957,49,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
Supporting Actress,The Constant Gardener,Rachel Weisz,1,2006,7.5,2005-08-31,82,84,4,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1970,36,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1
Supporting Actress,Junebug,Amy Adams,0,2006,7,2005-09-16,73,86,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,32,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1
Actor,The Last King of Scotland,Forest Whitaker,1,2007,7.7,2007-01-19,89,87,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1961,46,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,R,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0
Actor,Blood Diamond,Leonardo DiCaprio,0,2007,8,2006-12-08,90,62,5,0,0,0,1,0,0,0,0,1,0,0,0,2,0,1,0,0,1974,33,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0
Actor,Half Nelson,Ryan Gosling,0,2007,7.2,2006-09-22,83,90,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,27,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0
Actor,Venus,Peter O'Toole,0,2007,7.1,2007-02-16,74,89,1,1,0,0,0,1,0,0,0,1,0,0,0,7,0,1,0,0,1932,75,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0
Actor,The Pursuit of Happyness,Will Smith,0,2007,8,2006-12-15,87,67,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1968,39,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0
Actress,The Queen,Helen Mirren,1,2007,7.3,2006-11-17,76,97,6,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1945,62,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1
Actress,Volver,Penélope Cruz,0,2007,7.6,2007-01-26,89,92,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
Actress,Notes on a Scandal,Judi Dench,0,2007,7.4,2007-01-26,83,87,4,1,0,0,0,1,0,0,0,1,0,0,0,5,1,1,1,0,1934,73,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
Actress,The Devil Wears Prada,Meryl Streep,0,2007,6.8,2006-06-30,76,76,2,0,1,0,0,1,0,1,1,0,0,0,0,13,2,1,1,0,1949,58,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1
Actress,Little Children,Kate Winslet,0,2007,7.6,2007-02-09,82,80,3,1,0,0,0,1,0,0,0,1,0,0,0,4,0,1,0,0,1975,32,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
Supporting Actor,Blood Diamond,Djimon Hounsou,0,2007,8,2006-12-08,90,62,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1964,43,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0
Supporting Actor,Little Children,Jackie Earle Haley,0,2007,7.6,2007-02-09,82,80,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1961,46,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0
Supporting Actor,Little Miss Sunshine,Alan Arkin,1,2007,7.8,2006-08-18,91,91,4,0,0,1,0,1,1,0,0,0,0,0,0,2,0,1,0,1,1934,73,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0
Supporting Actor,Dreamgirls,Eddie Murphy,0,2007,6.5,2006-12-25,71,78,5,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1961,46,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0
Supporting Actor,The Departed,Mark Wahlberg,0,2007,8.5,2006-10-06,94,91,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1971,36,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,R,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
Supporting Actress,Notes on a Scandal,Cate Blanchett,0,2007,7.4,2007-01-26,83,87,4,1,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,0,1969,38,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
Supporting Actress,Little Miss Sunshine,Abigail Breslin,0,2007,7.8,2006-08-18,91,91,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1996,11,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1
Supporting Actress,Dreamgirls,Jennifer Hudson,1,2007,6.5,2006-12-25,71,78,5,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1981,26,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1
Supporting Actress,Babel,Adriana Barraza,0,2007,7.5,2006-11-10,77,69,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1956,51,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1
Supporting Actress,Babel,Rinko Kikuchi,0,2007,7.5,2006-11-10,77,69,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1981,26,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1
Actor,There Will Be Blood,Daniel Day-Lewis,1,2008,8.1,2008-01-25,86,91,8,1,0,0,0,1,1,0,0,1,1,0,0,3,1,1,1,1,1957,51,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0
Actor,Michael Clayton,George Clooney,0,2008,7.3,2007-10-12,69,90,7,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1961,47,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0
Actor,Sweeney Todd: The Demon Barber of Fleet Street,Johnny Depp,0,2008,7.4,2007-12-21,81,86,0,0,0,0,1,0,0,1,1,0,0,0,0,2,0,1,0,0,1963,45,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0
Actor,In the Valley of Elah,Tommy Lee Jones,0,2008,7.2,2007-09-28,77,73,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1946,62,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
